time;player;headline;playerlink;
2/9/2016 12:43:21 AM;Nicolas Batum;Batum came close to his second triple-double of the season, scoring 19 points (8-13 FG, 3-6 3Pt) while pulling down 13 rebounds with eight assists and two steals over 44 minutes in Monday's 108-91 win against the Bulls.;http://stats.nba.com/player/player/#!/201587;
2/9/2016 12:43:21 AM;Michael Kidd-Gilchrist;Kidd-Gilchrist scored a season-high 20 points (7-14 FG, 1-2 3Pt, 5-6 FT) with seven rebounds and two blocks during 30 minutes in Monday's 108-91 win against the Bulls.;http://stats.nba.com/player/player/#!/203077;
2/9/2016 12:18:23 AM;Kemba Walker;Walker scored a game-high 30 points (8-19 FG, 4-9 3Pt, 10-13 FT) with eight assists, seven rebounds and three steals over 36 minutes in Monday's 108-91 win against the Bulls.;http://stats.nba.com/player/player/#!/202689;
2/7/2016 2:03:13 AM;Kemba Walker;Walker had 23 points (8-20 FG, 4-10 3Pt, 3-4 FT), five assists, five rebounds and a steal in 35 minutes on Saturday in a win against the Wizards.;http://stats.nba.com/player/player/#!/202689;
2/7/2016 1:13:17 AM;Marvin Williams;Williams scored 13 points (5-6 FG, 2-3 3Pt, 1-2 FT) to go along with 10 rebounds and an assist in 29 minutes on Saturday in a win against the Wizards.;http://stats.nba.com/player/player/#!/101107;
2/7/2016 12:48:11 AM;Nicolas Batum;Batum had 26 points (9-20 FG, 3-9 3Pt, 5-6 FT), 11 rebounds, nine assists, a block and a steal in 44 minutes on Saturday in a win against the Wizards.;http://stats.nba.com/player/player/#!/201587;
2/6/2016 12:38:29 AM;Marvin Williams;Williams contributed 27 points (12-17 FG, 2-4 3Pt, 1-1 FT), four rebounds, two assists, and one block in 32 minutes during the Hornets' 98-95 loss against the Heat on Friday.;http://stats.nba.com/player/player/#!/101107;
2/6/2016 12:38:29 AM;Nicolas Batum;Batum had 21 points (7-12 FG, 4-7 3Pt, 3-3 FT), seven assists, six rebounds, and three blocks in 39 minutes during the Hornets' 98-95 loss to the Heat on Friday.;http://stats.nba.com/player/player/#!/201587;
2/6/2016 12:13:26 AM;Kemba Walker;Walker (knee) recorded 20 points (7-18 FG, 4-8 3Pt, 2-2 FT), six assists, five rebounds, and two steals in 36 minutes during the Hornets' 98-95 loss to the Heat on Friday.;http://stats.nba.com/player/player/#!/202689;
2/5/2016 4:43:21 PM;Kemba Walker;Walker (knee) is probable for Friday's game against the Heat, Rick Bonnell of the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/202689;
2/4/2016 11:13:18 PM;Kemba Walker;Walker was able to practice Thursday and said his sore knee is feeling better and that he expects to play Friday against the Heat, the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/202689;
2/4/2016 2:28:23 PM;Kemba Walker;Walker (knee) is considered questionable for Friday's game against the Heat.;http://stats.nba.com/player/player/#!/202689;
2/4/2016 5:43:23 AM;Jeremy Lin;Lin scored 24 points (7-13 FG, 2-4 3Pt, 8-11 FT) to go with eight assists and five rebounds over 32 minutes in a 106-97 victory over the Cavaliers on Wednesday.;http://stats.nba.com/player/player/#!/202391;
2/4/2016 5:43:22 AM;Michael Kidd-Gilchrist;Kidd-Gilchrist scored 11 points (5-14 FG, 0-1 3pt, 1-2 FT) to go with 13 rebounds over 37 minutes in a 106-97 victory over the Cavaliers on Wednesday.;http://stats.nba.com/player/player/#!/203077;
2/4/2016 5:43:22 AM;Frank Kaminsky;Kaminsky scored 15 points (7-8 FG, 1-2 3Pt) to go with six rebounds and an assist over 24 minutes in a 106-97 victory over the Cavaliers on Wednesday.;http://stats.nba.com/player/player/#!/1626163;
2/3/2016 7:18:47 PM;Jeremy Lin;Lin (ankle) will start in Wednesday's game against the Cavaliers.;http://stats.nba.com/player/player/#!/202391;
2/3/2016 6:53:18 PM;Nicolas Batum;Batum (toe) will play and start in Wednesday's matchup with Cleveland.;http://stats.nba.com/player/player/#!/201587;
2/3/2016 5:38:19 PM;Nicolas Batum;Batum (toe) will try to play in Wednesday's game against the Cavaliers, Rick Bonnell of the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/201587;
