time;player;headline;playerlink;
12/19/2015 9:23:21 PM;Kevin Durant;Durant scored a team-high 22 points (7-13 FG, 3-4 3Pt, 5-7 FT) while adding eight rebounds and two assists in 30 minutes during Saturday's win over the Lakers.;http://stats.nba.com/player/player/#!/201142;
12/19/2015 3:58:26 PM;Anthony Morrow;Morrow (personal) is back with the Thunder for Saturday's game, Anthony Slater of The Oklahomian reports.;http://stats.nba.com/player/player/#!/201627;
12/18/2015 12:43:22 AM;Serge Ibaka;Ibaka scored 23 points (8-14 FG, 2-5 3Pt, 5-6 FT) with nine rebounds, one assist and one block through 38 minutes in a 104-100 loss to the Cavaliers on Thursday.;http://stats.nba.com/player/player/#!/201586;
12/18/2015 12:18:23 AM;Russell Westbrook;Westbrook scored 27 points (10-18 FG, 1-3 3Pt, 6-6 FT) with 10 assists, three rebounds, and three steals through 34 minutes in a 104-100 loss to the Cavaliers on Thursday.;http://stats.nba.com/player/player/#!/201566;
12/18/2015 12:18:22 AM;Kevin Durant;Durant scored 25 points (7-17 FG, 2-6 3Pt, 9-10 FT) with three rebounds, five assists, and two blocks through 41 minutes in a 104-100 loss to the Cavaliers on Thursday.;http://stats.nba.com/player/player/#!/201142;
12/17/2015 7:18:27 PM;Anthony Morrow;Morrow did not travel with the team and will not play in Thursday's game against Cleveland, Anthony Slater of the Oklahoman reports.;http://stats.nba.com/player/player/#!/201627;
12/17/2015 1:28:32 PM;Enes Kanter;Kanter scored 12 points (3-6 FG, 6-8 FT) with 13 rebounds through 25 minutes in a 106-90 victory over the Trail Blazers on Wednesday.;http://stats.nba.com/player/player/#!/202683;
12/17/2015 1:28:31 PM;Steven Adams;Adams scored 11 points (5-8 FG, 1-1 FT) with 11 rebounds and a block through 22 minutes in a 106-90 victory over the Trail Blazers on Wednesday.;http://stats.nba.com/player/player/#!/203500;
12/17/2015 1:28:31 PM;Kevin Durant;Durant scored 24 points (8-14 FG, 1-4 3Pt, 7-9 FT) with seven rebounds, four assists, and a block through 29 minutes in a 106-90 victory over the Trail Blazers on Wednesday.;http://stats.nba.com/player/player/#!/201142;
12/16/2015 1:03:57 PM;Cameron Payne;Payne was recalled by the Thunder on Wednesday.;http://stats.nba.com/player/player/#!/1626166;
12/16/2015 12:13:40 PM;Josh Huestis;Huestis was recalled by the Thunder on Wednesday.;http://stats.nba.com/player/player/#!/203962;
