time;player;headline;playerlink;
1/7/2016 8:13:30 PM;Terrence Jones;Jones is in the starting lineup for Thursday's game against the Jazz, Rockets' play-by-play announcer Craig Ackerman reports.;http://stats.nba.com/player/player/#!/203093;
1/7/2016 7:49:44 PM;Dwight Howard;Howard (back) will not play Thursday versus the Jazz, Craig Ackerman of KOGT 1600 AM reports.;http://stats.nba.com/player/player/#!/2730;
1/7/2016 3:38:27 PM;Donatas Motiejunas;Interim coach J.B. Bickerstaff acknowledged Wednesday that Motiejunas (back) is without a timetable for a return, Jenny Dial Creech of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/202700;
1/7/2016 3:38:27 PM;Ty Lawson;Lawson (ankle) has been suspended for three games by the NBA following a guilty plea for a DUI arrest in July, Mike Mazzeo of ESPN.com reports.;http://stats.nba.com/player/player/#!/201951;
1/7/2016 12:43:27 PM;Dwight Howard;Howard is dealing with tightness in his lower back and will be a game-time decision for Thursday's game against Jazz.;http://stats.nba.com/player/player/#!/2730;
1/7/2016 12:18:29 PM;K.J. McDaniels;McDaniels will be assigned to the D-League's Rio Grande Valley Vipers on Thursday, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/203909;
1/7/2016 12:18:29 PM;Ty Lawson;Lawson (ankle) did not feel well during Thursday's practice and was forced to leave early, but could still play against the Jazz, Calvin Watkins of ESPN.com reports.;http://stats.nba.com/player/player/#!/201951;
1/6/2016 2:43:38 PM;Donatas Motiejunas;Motiejunas (back) did not take part in Wednesday's practice, Jenny Dial Creech of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/202700;
1/6/2016 2:43:38 PM;Ty Lawson;Lawson (ankle) did not take part in Wednesday's practice, Jenny Dial Creech of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201951;
1/5/2016 1:08:29 AM;Terrence Jones;Jones managed two points (0-1 FG, 2-2 FT), one rebound, and one steal in 15 minutes during the Rockets' 93-91 win over the Jazz on Monday.;http://stats.nba.com/player/player/#!/203093;
1/5/2016 12:43:40 AM;James Harden;Harden had 30 points (9-25 FG, 4-12 3Pt, 8-9 FT), seven assists, five rebounds, and one block in 42 minutes during the Rockets' 93-91 win over the Jazz on Monday.;http://stats.nba.com/player/player/#!/201935;
1/5/2016 12:43:40 AM;Jason Terry;Terry totaled nine points (3-7 FG, 1-5 3Pt, 2-4 FT), four assists, three rebounds, and one steal in 31 minutes during the Rockets' 93-91 win over the Jazz on Monday.;http://stats.nba.com/player/player/#!/1891;
1/4/2016 10:39:48 PM;Donatas Motiejunas;Motiejunas (back) is not expected to play Thursday against the Jazz as Houston won't set a timeline for his return until he's pain free, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/202700;
1/4/2016 8:08:33 PM;Ty Lawson;Lawson will not play Monday in Utah due to a sprained ankle, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201951;
1/3/2016 10:13:24 PM;Marcus Thornton;Thornton (personal) will not be available for Monday's game against the Jazz, Calvin Watkins of ESPN.com reports.;http://stats.nba.com/player/player/#!/201977;
1/3/2016 5:38:32 PM;Donatas Motiejunas;Motiejunas (back) has been ruled out of Monday's game against the Jazz, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/202700;
