time;player;headline;playerlink;
2/18/2016 12:13:20 PM;Jarnell Stokes;Stokes was traded to the Pelicans for a second round pick on Thursday, Shams Charania of Yahoo! Sports reports.;http://stats.nba.com/player/player/#!/203950;
2/17/2016 2:33:19 PM;Bryce Dejean-Jones;Dejean-Jones is not an official member of the Pelicans as of Wednesday, and the team is expected to wait until after the trade deadline to address his contract situation, the New Orleans Advocate reports.;http://stats.nba.com/player/player/#!/1626214;
2/12/2016 1:19:42 PM;Ryan Anderson;Anderson recorded four points (2-12 FG, 0-3 3PT) Thursday against the Thunder and seven points (3-10 FG, 1-1 FT, 0-4 3PT) in Wednesday's game against the Jazz.;http://stats.nba.com/player/player/#!/201583;
2/12/2016 12:53:33 PM;Alonzo Gee;Gee recorded four points, one assist, one rebound, and one steal with 33 minutes in Thursday's 95-121 loss to the Thunder.;http://stats.nba.com/player/player/#!/202087;
2/12/2016 1:38:31 AM;Toney Douglas;Douglas posted 10 points (4-9 FG, 1-4 3Pt, 1-2 FT), two rebounds, an assist and two steals over 25 minutes in Thursday's 121-95 loss to the Thunder.;http://stats.nba.com/player/player/#!/201962;
2/12/2016 1:13:32 AM;Anthony Davis;Davis tallied 23 points (8-14 FG, 7-12 FT), three rebounds, two assists and two steals over 31 minutes in Thursday's 121-95 loss to the Thunder.;http://stats.nba.com/player/player/#!/203076;
2/12/2016 1:13:31 AM;Jrue Holiday;Holiday collected 23 points (11-20 FG, 1-4 3Pt), six assists, four rebounds and five steals over 32 minutes in Thursday's 121-95 loss to the Thunder.;http://stats.nba.com/player/player/#!/201950;
2/12/2016 1:13:31 AM;Norris Cole;Cole provided 15 points (5-13 FG, 1-3 3Pt, 4-4 FT), six assists and five rebounds over 27 minutes in Thursday's 121-95 loss to the Thunder.;http://stats.nba.com/player/player/#!/202708;
2/11/2016 9:03:35 PM;Tyreke Evans;Evans underwent successful surgery on his right knee Thursday and will miss the remainder of the season, John Reid of the New Orleans Times-Picayune reports.;http://stats.nba.com/player/player/#!/201936;
2/11/2016 8:13:39 PM;Alonzo Gee;Gee is in the starting lineup for Thursday's game against the Thunder, Jim Eichenhofer of Pelicans.com reports.;http://stats.nba.com/player/player/#!/202087;
2/11/2016 5:43:37 PM;Toney Douglas;Douglas is the probable to be the starter on Thursday night against the Thunder, John Reid of The Times-Picayune reports.;http://stats.nba.com/player/player/#!/201962;
